extension,x,y,type,mag_v,err_v,snr_v,sharp_v,round_v,crowd_v,flag_v,mag_i,err_i,snr_i,sharp_i,round_i,crowd_i,flag_i
2,323.15,2658.7,1,27.02,0.077,14.1,-0.099,0.534,0.003,0,25.39,0.063,17.1,-0.058,0.167,0.031,0
2,3692.42,2159.01,1,26.517,0.068,16.1,-0.296,0.194,0.021,0,25.634,0.082,13.2,-0.243,0.285,0.062,0
2,2085.54,3259.3599999999997,1,27.049,0.083,13.1,-0.064,1.822,0.006,0,25.509,0.071,15.4,-0.015,0.504,0.016,0
2,2139.05,3236.76,1,26.508,0.071,15.4,-0.065,0.631,0.272,0,25.94,0.103,10.5,-0.024,1.567,0.462,0
2,586.99,2316.94,1,26.637,0.066,16.5,-0.307,0.197,0.047,0,25.802,0.089,12.2,-0.275,0.062,0.161,0
2,1832.82,3173.66,1,27.001,0.073,14.8,-0.084,0.096,0.002,0,25.491,0.064,16.9,0.005,0.131,0.004,0
2,2054.91,3048.71,1,26.828,0.077,14.1,-0.005,0.391,0.018,0,25.632,0.076,14.3,-0.067,0.319,0.016,0
2,1307.56,3919.79,1,27.178,0.083,13.1,-0.135,0.103,0.435,0,25.876,0.082,13.2,-0.133,0.228,0.244,0
2,2225.68,3227.58,1,27.216,0.087,12.5,0.013,0.131,0.007,0,25.471,0.065,16.7,0.021,0.482,0.001,0
2,2532.02,2936.46,1,26.832,0.071,15.3,-0.145,0.2,0.17,0,25.564,0.069,15.7,-0.218,0.088,0.235,0
2,2299.24,3248.7,1,27.078,0.077,14.2,-0.102,0.304,0.002,0,25.49,0.065,16.7,-0.005,0.111,0.008,0
2,2194.54,3115.6,1,27.184,0.087,12.5,-0.026,0.233,0.052,0,25.42,0.067,16.2,-0.016,0.242,0.075,0
2,1969.28,3096.59,1,27.295,0.097,11.2,-0.003,0.397,0.037,0,25.42,0.066,16.4,0.011,0.378,0.053,0
2,2252.25,3354.6099999999997,1,26.916,0.074,14.7,-0.058,0.182,0.116,0,25.6,0.07,15.5,-0.171,0.146,0.105,0
2,2053.08,3225.91,1,26.395,0.067,16.2,-0.047,0.337,0.07,0,26.143,0.12,9.1,0.015,0.028,0.231,0
2,2012.64,3129.6800000000003,1,26.341,0.066,16.5,-0.097,0.166,0.027,0,26.291,0.142,7.7,0.1,0.433,0.058,0
2,2227.02,3083.48,1,27.137,0.085,12.7,-0.168,0.168,0.01,0,25.458,0.065,16.7,-0.176,0.139,0.026,0
2,1849.37,2525.92,1,28.069,0.172,6.3,-0.167,0.683,0.326,0,25.512,0.073,14.8,-0.239,0.151,0.405,0
2,2136.69,3040.34,1,26.948,0.081,13.4,0.063,1.478,0.008,0,25.585,0.074,14.7,-0.007,0.475,0.014,0
2,2075.07,3314.6400000000003,1,26.382,0.061,17.7,-0.235,0.238,0.027,0,26.137,0.109,10.0,-0.208,0.433,0.155,0
2,3255.05,3553.87,1,27.076,0.075,14.5,-0.244,0.175,0.126,0,25.576,0.066,16.4,-0.251,0.075,0.177,0
2,2211.98,2461.27,1,27.006,0.081,13.3,-0.042,0.287,0.007,0,25.454,0.067,16.3,-0.066,0.139,0.004,0
2,2028.16,3330.3599999999997,1,26.913,0.077,14.0,-0.084,-0.093,0.159,0,25.675,0.075,14.5,-0.097,0.329,0.021,0
2,2089.24,2842.0,1,27.145,0.087,12.5,0.004,0.705,0.026,0,25.467,0.067,16.3,-0.046,0.181,0.004,0
2,2072.68,3295.04,1,26.939,0.076,14.3,-0.33,0.107,0.047,0,25.643,0.076,14.3,-0.247,0.096,0.063,0
2,1983.88,3201.5299999999997,1,26.96,0.079,13.7,-0.036,0.207,0.025,0,25.588,0.072,15.1,-0.015,0.088,0.063,0
2,2163.93,3042.02,1,26.812,0.076,14.2,-0.103,0.316,0.02,0,25.658,0.077,14.1,-0.074,0.557,0.033,0
2,2108.94,3207.06,1,27.12,0.096,11.4,-0.157,1.894,0.151,0,25.554,0.075,14.5,-0.12,0.196,0.172,0
2,2009.59,3164.99,1,27.275,0.095,11.5,0.085,1.119,0.018,0,25.461,0.07,15.5,-0.027,0.077,0.064,0
2,1641.47,4099.01,1,26.672,0.097,11.1,-0.19,0.42,0.175,0,26.012,0.125,8.7,-0.364,0.126,0.144,0
2,2092.93,3211.73,1,27.024,0.089,12.3,-0.096,0.239,0.055,0,25.587,0.077,14.2,-0.093,0.156,0.032,0
2,2202.0,2993.31,1,27.222,0.092,11.8,0.03,0.021,0.008,0,25.474,0.066,16.4,0.01,0.87,0.008,0
2,2103.94,3058.7200000000003,1,26.934,0.086,12.6,-0.28,0.239,0.039,0,25.641,0.078,13.9,-0.303,0.258,0.019,0
2,458.63,2900.7799999999997,1,26.843,0.07,15.5,-0.214,0.216,0.085,0,25.591,0.072,15.1,-0.222,0.539,0.131,0
2,2279.7,3372.6099999999997,1,26.471,0.062,17.4,-0.05,0.24,0.022,0,26.11,0.102,10.6,0.03,0.513,0.089,0
2,2038.63,3190.0699999999997,1,27.077,0.092,11.8,-0.137,0.713,0.215,0,25.646,0.085,12.8,-0.206,0.232,0.399,0
2,2026.34,3144.67,1,26.597,0.07,15.4,-0.324,-0.111,0.048,0,25.877,0.1,10.9,0.052,0.605,0.16,0
2,256.8,2847.0299999999997,1,26.822,0.07,15.5,-0.267,0.115,0.0,0,25.608,0.071,15.2,-0.277,0.68,0.019,0
2,2154.57,3199.69,1,27.06,0.083,13.1,-0.157,0.379,0.065,0,25.568,0.075,14.5,-0.126,0.302,0.139,0
2,2238.89,3069.55,1,26.816,0.072,15.0,-0.115,0.492,0.02,0,25.674,0.076,14.3,-0.084,0.318,0.08,0
2,2172.89,3219.88,1,26.949,0.079,13.7,0.009,0.656,0.004,0,25.641,0.077,14.1,0.051,0.707,0.01,0
2,3649.98,2834.63,1,26.626,0.065,16.6,-0.215,0.035,0.009,0,25.872,0.087,12.5,-0.266,0.01,0.013,0
2,2072.69,3178.19,1,26.368,0.074,14.7,-0.012,0.387,0.047,0,26.459,0.169,6.4,0.39,0.552,0.271,0
2,2181.52,3481.8599999999997,1,27.188,0.079,13.7,-0.098,0.622,0.001,0,25.547,0.069,15.8,-0.058,0.297,0.009,0
2,2051.17,3182.25,1,26.8,0.079,13.7,-0.25,0.134,0.011,0,25.743,0.086,12.6,-0.216,0.27,0.015,0
2,2086.9,3197.55,1,26.583,0.075,14.5,-0.033,0.133,0.017,0,25.951,0.105,10.3,0.062,0.209,0.053,0
2,2729.65,3530.52,1,26.324,0.059,18.3,-0.226,-0.195,0.155,0,26.704,0.163,6.6,-0.243,1.111,0.453,0
2,2107.94,3087.15,1,26.938,0.087,12.5,-0.186,0.293,0.066,0,25.669,0.082,13.2,-0.138,0.308,0.083,0
2,1220.25,3634.85,1,26.868,0.069,15.7,-0.13,0.163,0.054,0,25.822,0.078,13.9,-0.242,0.283,0.114,0
2,2042.96,3226.65,1,26.885,0.083,13.1,-0.27,0.342,0.365,0,25.702,0.085,12.8,-0.129,0.374,0.496,0
2,1696.09,3435.5299999999997,1,26.696,0.069,15.7,-0.228,0.163,0.132,0,26.101,0.098,11.1,-0.37,-0.01,0.274,0
2,2274.5,3140.6,1,27.091,0.079,13.7,-0.085,0.338,0.017,0,25.561,0.069,15.7,-0.066,0.248,0.014,0
2,1204.36,2345.18,1,26.839,0.075,14.4,-0.3,0.461,0.193,0,25.688,0.081,13.5,-0.26,0.484,0.114,0
2,2060.32,3221.01,1,26.439,0.069,15.6,-0.24,0.274,0.044,0,26.284,0.131,8.3,-0.308,0.652,0.135,0
2,1987.77,3358.69,1,27.065,0.08,13.6,-0.159,0.229,0.255,0,25.61,0.071,15.3,-0.046,0.214,0.119,0
2,2157.9,3209.56,1,27.383,0.106,10.2,0.134,1.572,0.019,0,25.541,0.071,15.2,0.003,0.372,0.029,0
2,2094.37,3193.0699999999997,1,26.488,0.075,14.5,-0.172,0.067,0.079,0,26.202,0.133,8.2,-0.047,0.08,0.185,0
2,2200.11,3262.0699999999997,1,27.206,0.09,12.0,-0.032,0.628,0.002,0,25.58,0.071,15.3,-0.021,-0.222,0.004,0
2,2155.9,3202.56,1,27.267,0.098,11.1,-0.188,0.498,0.123,0,25.565,0.073,14.8,-0.098,0.466,0.194,0
2,1964.87,3255.88,1,27.351,0.093,11.7,-0.028,0.145,0.001,0,25.515,0.066,16.4,-0.015,0.684,0.018,0
2,1933.96,2942.74,1,27.042,0.082,13.2,-0.007,-0.197,0.001,0,25.607,0.073,14.8,-0.048,0.524,0.02,0
2,1999.25,3212.98,1,27.165,0.088,12.3,-0.013,0.052,0.027,0,25.593,0.073,14.9,-0.132,0.084,0.039,0
2,2226.52,3298.99,1,27.479,0.099,11.0,-0.191,0.49,0.017,0,25.471,0.071,15.2,-0.117,0.236,0.004,0
2,1806.68,2235.44,1,26.969,0.081,13.4,-0.192,0.436,0.302,0,25.634,0.081,13.4,-0.198,0.303,0.161,0
2,3816.06,3339.1400000000003,1,26.653,0.068,16.0,-0.177,0.074,0.199,0,25.961,0.091,11.9,-0.14,0.428,0.255,0
2,2123.0,3480.8199999999997,1,27.054,0.078,13.9,-0.186,0.183,0.006,0,25.727,0.074,14.6,-0.155,0.188,0.048,0
2,2247.55,3158.51,1,27.142,0.084,12.9,-0.095,0.284,0.008,0,25.614,0.073,14.8,-0.057,0.551,0.033,0
2,2127.01,3154.6800000000003,1,27.039,0.096,11.3,-0.274,0.188,0.025,0,25.663,0.083,13.1,-0.246,0.246,0.02,0
2,2241.52,3281.67,1,27.227,0.085,12.8,-0.162,0.103,0.018,0,25.573,0.071,15.4,-0.032,0.126,0.028,0
2,266.77,2268.75,1,26.338,0.062,17.6,-0.19,0.054,0.001,0,26.126,0.119,9.1,-0.266,0.313,0.058,0
2,2102.06,3101.0299999999997,1,26.72,0.095,11.4,-0.012,1.742,0.22,0,26.166,0.13,8.3,-0.255,0.638,0.245,0
2,3992.3,3460.38,1,27.325,0.106,10.3,-0.23,0.428,0.005,0,26.249,0.123,8.8,0.128,0.683,0.012,0
2,2063.99,3020.74,1,26.684,0.073,14.8,-0.116,0.154,0.126,0,25.824,0.09,12.0,-0.059,1.041,0.266,0
2,2689.01,4109.01,1,26.481,0.091,11.9,-0.134,0.177,0.057,0,26.205,0.142,7.7,-0.165,0.579,0.12,0
2,2219.68,3336.51,1,27.472,0.102,10.7,-0.007,0.669,0.018,0,25.527,0.071,15.4,-0.084,0.132,0.026,0
2,2262.01,3205.0,1,27.032,0.08,13.5,0.031,0.734,0.018,0,25.669,0.074,14.7,-0.058,0.371,0.056,0
2,2081.01,3225.04,1,26.712,0.082,13.3,-0.124,0.375,0.081,0,25.889,0.098,11.0,-0.096,0.427,0.099,0
2,2091.94,3201.8900000000003,1,26.394,0.072,15.1,-0.186,0.309,0.026,0,26.674,0.188,5.8,-0.462,0.32,0.051,0
2,2113.2,3402.1400000000003,1,27.298,0.095,11.4,-0.038,1.058,0.118,0,25.674,0.075,14.6,-0.051,0.293,0.05,0
2,2086.44,3026.89,1,27.502,0.114,9.5,0.03,0.825,0.269,0,25.587,0.078,13.9,0.074,0.245,0.174,0
2,2096.61,3179.29,1,27.265,0.107,10.1,-0.044,0.581,0.18,0,25.587,0.085,12.7,0.027,0.07,0.235,0
2,2167.12,3171.0,1,26.703,0.074,14.6,-0.225,0.228,0.014,0,25.875,0.09,12.0,-0.235,0.447,0.058,0
2,2142.72,3158.58,1,27.494,0.12,9.0,-0.008,0.397,0.083,0,25.594,0.077,14.0,-0.085,0.647,0.163,0
2,2730.63,3504.6,1,27.386,0.095,11.4,-0.135,0.34,0.129,0,25.666,0.073,14.8,-0.297,-0.022,0.275,0
2,1538.11,3772.0299999999997,1,27.071,0.078,14.0,-0.234,0.115,0.07,0,25.794,0.073,14.8,-0.329,0.015,0.147,0
2,1932.34,3075.14,1,27.615,0.114,9.5,-0.068,0.344,0.027,0,25.534,0.075,14.6,-0.039,0.494,0.451,0
2,2021.51,3228.74,1,27.095,0.093,11.7,-0.077,0.517,0.058,0,25.694,0.087,12.4,-0.075,0.379,0.059,0
2,2254.0,3240.1800000000003,1,27.096,0.084,12.9,-0.035,0.745,0.003,0,25.707,0.077,14.1,-0.007,0.855,0.022,0
2,3311.01,3510.99,1,27.178,0.082,13.3,-0.155,0.012,0.055,0,25.758,0.078,13.9,-0.225,0.185,0.327,0
2,2075.86,3262.65,1,27.007,0.088,12.4,0.176,1.356,0.022,0,25.823,0.091,11.9,0.159,1.472,0.039,0
2,2109.69,3112.85,1,26.554,0.081,13.5,-0.137,1.691,0.179,0,26.289,0.146,7.4,-0.218,-0.024,0.403,0
2,2197.37,3056.64,1,27.301,0.095,11.4,-0.065,0.198,0.006,0,25.594,0.077,14.1,0.112,0.644,0.142,0
2,2011.01,3103.62,1,26.639,0.076,14.3,-0.373,0.298,0.051,0,26.071,0.106,10.2,-0.191,0.209,0.021,0
2,2553.24,3018.68,1,27.129,0.088,12.4,-0.186,0.125,0.389,0,25.723,0.081,13.4,-0.219,0.079,0.457,0
2,2193.43,3014.69,1,27.338,0.097,11.2,-0.063,-0.359,0.034,0,25.561,0.072,15.0,-0.02,0.45,0.113,0
2,2126.93,3057.68,1,27.22,0.101,10.8,-0.168,0.658,0.116,0,25.654,0.08,13.6,-0.142,-0.157,0.144,0
2,2184.57,3142.1800000000003,1,26.981,0.084,12.9,0.001,0.445,0.01,0,25.812,0.091,11.9,-0.047,0.644,0.032,0
2,2124.57,3185.09,1,27.099,0.096,11.4,-0.089,0.234,0.051,0,25.792,0.095,11.4,-0.012,0.492,0.079,0
2,2153.57,3028.34,1,27.217,0.093,11.6,-0.042,0.375,0.023,0,25.669,0.081,13.4,0.024,0.433,0.037,0
2,2075.62,3200.48,1,26.895,0.09,12.0,-0.057,0.458,0.23,0,25.952,0.114,9.5,0.075,0.548,0.536,0
2,1996.01,3228.9,1,26.792,0.075,14.4,-0.106,0.138,0.097,0,25.868,0.091,11.9,-0.074,0.264,0.156,0
2,1987.85,3352.99,1,27.112,0.082,13.2,-0.085,0.516,0.012,0,25.748,0.077,14.1,-0.115,0.656,0.014,0
2,2084.21,3285.87,1,27.413,0.106,10.3,-0.162,-0.002,0.224,0,25.614,0.076,14.3,-0.129,0.177,0.133,0
2,2079.7,3363.59,1,27.206,0.089,12.2,-0.06,0.425,0.053,0,25.74,0.079,13.8,-0.051,0.15,0.148,0
2,1201.39,2343.94,1,26.709,0.077,14.2,-0.18,0.089,0.237,0,26.028,0.11,9.8,-0.295,0.666,0.183,0
2,345.13,2110.01,1,26.683,0.072,15.1,-0.192,0.448,0.046,0,25.843,0.094,11.5,-0.19,0.323,0.092,0
2,2126.86,3032.0,1,26.771,0.08,13.6,-0.117,0.296,0.03,0,26.034,0.112,9.7,-0.075,0.623,0.548,0
2,2143.01,3162.56,1,26.749,0.084,12.9,-0.06,0.216,0.06,0,26.117,0.121,9.0,-0.173,0.377,0.57,0
2,1883.05,3061.5,1,27.632,0.121,9.0,-0.099,0.379,0.285,0,25.597,0.071,15.3,-0.063,0.306,0.072,0
2,2321.08,3081.55,1,27.313,0.096,11.3,-0.018,0.516,0.022,0,25.645,0.074,14.8,-0.035,0.346,0.052,0
2,2115.89,3481.4300000000003,1,27.534,0.103,10.6,-0.079,0.445,0.007,0,25.616,0.068,15.9,-0.015,0.176,0.008,0
2,2121.36,2935.12,1,27.228,0.094,11.5,-0.133,0.056,0.006,0,25.739,0.085,12.8,-0.116,0.494,0.168,0
2,2150.78,3051.56,1,27.097,0.09,12.1,-0.206,0.256,0.015,0,25.774,0.084,12.9,-0.165,0.51,0.013,0
2,2012.7,3273.88,1,27.213,0.097,11.2,-0.034,0.67,0.311,0,25.754,0.09,12.0,-0.081,0.518,0.413,0
2,1981.13,2856.69,1,27.305,0.095,11.4,-0.066,0.465,0.018,0,25.603,0.073,14.9,-0.024,0.567,0.005,0
2,1827.89,3080.07,1,26.688,0.07,15.6,-0.135,0.114,0.006,0,26.045,0.098,11.1,-0.145,0.562,0.031,0
2,2027.1,3250.4700000000003,1,27.362,0.106,10.2,0.09,0.645,0.009,0,25.664,0.078,13.9,-0.008,1.223,0.009,0
2,2329.78,2933.33,1,27.23,0.09,12.1,-0.068,0.045,0.001,0,25.667,0.075,14.5,0.01,0.373,0.013,0
2,2048.0,3190.0,1,27.275,0.112,9.7,-0.121,0.267,0.062,0,25.724,0.087,12.5,-0.088,0.225,0.074,0
2,2023.97,3020.83,1,27.499,0.111,9.8,0.135,1.348,0.027,0,25.589,0.074,14.7,0.025,0.059,0.041,0
2,2123.63,3160.0299999999997,1,27.11,0.101,10.8,-0.215,0.312,0.081,0,25.89,0.102,10.7,-0.251,0.254,0.118,0
2,2183.54,3329.9300000000003,1,27.529,0.107,10.2,-0.005,0.777,0.043,0,25.718,0.078,13.8,-0.007,-0.095,0.016,0
2,2146.61,3218.76,1,27.455,0.111,9.8,-0.005,0.32,0.088,0,25.687,0.083,13.0,-0.006,0.652,0.188,0
2,2065.92,3333.6,1,27.094,0.087,12.4,0.033,0.762,0.013,0,25.798,0.083,13.1,-0.007,0.642,0.009,0
2,1983.71,3340.8900000000003,1,27.46,0.098,11.1,-0.024,0.441,0.001,0,25.626,0.071,15.2,0.0,0.724,0.016,0
2,1985.02,3068.09,1,26.881,0.081,13.3,-0.284,0.199,0.009,0,25.906,0.092,11.8,-0.186,1.044,0.016,0
2,2358.64,2659.75,1,26.995,0.08,13.5,-0.252,0.274,0.002,0,25.769,0.084,12.9,-0.264,0.078,0.009,0
2,2134.05,3164.84,1,27.073,0.099,11.0,-0.052,0.194,0.025,0,25.85,0.097,11.2,0.061,0.677,0.033,0
2,4017.85,2563.07,1,26.789,0.076,14.3,-0.231,0.52,0.028,0,25.981,0.098,11.1,-0.251,0.134,0.033,0
2,2529.81,2937.05,1,27.016,0.085,12.8,-0.098,0.305,0.191,0,25.832,0.083,13.1,-0.393,0.024,0.216,0
2,2259.55,3021.11,1,27.517,0.109,9.9,-0.033,0.246,0.249,0,25.644,0.079,13.8,-0.03,0.21,0.24,0
2,2097.86,3057.1,1,26.628,0.078,13.9,-0.153,0.101,0.064,0,26.122,0.116,9.3,-0.347,0.144,0.044,0
2,2069.62,3013.7200000000003,1,27.295,0.101,10.8,-0.163,0.706,0.092,0,25.746,0.086,12.6,-0.081,0.204,0.103,0
2,1109.27,3874.3199999999997,1,26.688,0.076,14.3,-0.213,0.182,0.369,0,26.55,0.138,7.8,-0.161,1.273,0.464,0
2,1944.33,3143.2200000000003,1,27.545,0.108,10.1,-0.16,0.22,0.034,0,25.658,0.076,14.3,-0.056,0.293,0.07,0
2,2034.98,3135.6800000000003,1,26.627,0.093,11.7,-0.44,0.355,0.025,0,26.528,0.181,6.0,0.51,0.551,0.07,0
2,2111.95,3033.29,1,27.217,0.099,11.0,-0.213,0.399,0.009,0,25.806,0.089,12.2,-0.119,0.367,0.033,0
2,1808.3,3008.44,1,27.053,0.082,13.2,-0.069,0.17,0.001,0,25.798,0.083,13.1,-0.049,0.214,0.0,0
2,2103.6,3371.42,1,27.509,0.104,10.4,-0.065,0.07,0.01,0,25.645,0.078,14.0,-0.058,0.141,0.016,0
2,2076.17,2949.23,1,27.216,0.093,11.6,-0.033,0.423,0.001,0,25.807,0.085,12.7,-0.108,0.626,0.036,0
2,2074.99,3502.7799999999997,1,27.594,0.108,10.0,-0.071,1.227,0.002,0,25.686,0.073,14.9,0.049,0.375,0.003,0
2,2011.28,3256.83,1,27.384,0.101,10.7,-0.111,2.778,0.013,0,25.709,0.08,13.5,-0.093,1.67,0.025,0
2,2129.57,3222.01,1,27.215,0.096,11.3,-0.305,0.283,0.046,0,25.803,0.09,12.1,-0.26,0.235,0.069,0
2,1946.74,3445.44,1,27.386,0.093,11.7,-0.087,-0.059,0.003,0,25.716,0.073,14.9,-0.048,0.38,0.007,0
2,2566.72,3704.12,1,26.598,0.07,15.4,-0.273,0.52,0.121,0,26.726,0.156,7.0,-0.212,0.544,0.166,0
2,2213.09,2986.86,1,27.388,0.107,10.2,-0.15,0.629,0.223,0,25.709,0.078,13.9,-0.155,0.54,0.02,0
2,2143.68,3187.01,1,26.649,0.082,13.2,0.122,2.259,0.024,0,26.327,0.139,7.8,0.09,1.46,0.05,0
2,1004.01,3715.59,1,27.002,0.076,14.3,-0.264,0.211,0.069,0,26.103,0.095,11.5,-0.238,0.309,0.11,0
2,2124.73,3022.89,1,27.346,0.102,10.6,-0.065,0.305,0.042,0,25.727,0.082,13.2,-0.091,0.653,0.047,0
2,2073.69,3214.81,1,27.375,0.11,9.9,-0.365,0.177,0.041,0,25.788,0.09,12.0,-0.184,0.392,0.063,0
2,2147.56,3329.79,1,27.64,0.114,9.5,0.003,0.757,0.041,0,25.637,0.074,14.6,-0.038,-0.05,0.039,0
2,1806.16,2239.93,1,26.555,0.07,15.5,-0.241,0.226,0.139,0,26.019,0.108,10.1,-0.299,0.278,0.237,0
2,2090.57,3444.4700000000003,1,26.893,0.076,14.2,-0.01,0.467,0.024,0,26.036,0.097,11.2,-0.063,0.762,0.086,0
2,404.78,2112.81,1,26.7,0.074,14.7,-0.266,0.346,0.089,0,25.889,0.098,11.1,-0.116,0.389,0.143,0
2,2054.04,3347.99,1,27.828,0.131,8.3,0.007,1.343,0.002,0,25.65,0.073,14.8,-0.039,0.411,0.007,0
2,1879.01,3269.8199999999997,1,27.226,0.088,12.3,0.004,1.242,0.004,0,25.778,0.079,13.7,-0.069,0.179,0.008,0
2,2399.0,2477.94,1,27.102,0.088,12.3,-0.365,0.149,0.011,0,25.744,0.081,13.3,-0.223,0.166,0.012,0
2,436.98,2659.7200000000003,1,26.933,0.081,13.5,-0.247,0.274,0.034,0,25.975,0.097,11.2,-0.298,-0.059,0.079,0
2,1931.78,3551.99,1,27.562,0.104,10.4,0.002,0.239,0.011,0,25.717,0.073,14.8,-0.001,0.449,0.011,0
2,2201.88,2953.31,1,27.459,0.105,10.3,-0.054,1.015,0.001,0,25.657,0.076,14.2,0.077,-0.471,0.003,0
2,675.78,2710.59,1,26.881,0.076,14.2,-0.272,0.265,0.006,0,25.884,0.09,12.0,-0.302,0.464,0.021,0
2,2148.57,3397.0,1,27.075,0.084,13.0,-0.058,0.475,0.097,0,25.944,0.093,11.7,-0.066,0.903,0.24,0
2,1931.63,3008.82,1,27.55,0.11,9.9,-0.034,0.617,0.037,0,25.659,0.077,14.1,-0.111,0.211,0.022,0
2,2067.57,3432.44,1,27.166,0.086,12.6,0.035,1.849,0.002,0,25.869,0.086,12.6,0.016,-0.523,0.005,0
2,2858.5,2233.29,1,27.362,0.117,9.3,-0.158,0.174,0.001,0,26.348,0.143,7.6,0.03,0.266,0.026,0
2,2093.68,3441.88,1,27.119,0.087,12.5,-0.08,0.158,0.031,0,25.914,0.089,12.2,-0.002,0.356,0.112,0
2,2105.94,3286.63,1,26.603,0.078,13.9,-0.114,0.024,0.016,0,26.511,0.151,7.2,-0.097,1.673,0.044,0
2,2185.79,3171.62,1,27.442,0.112,9.7,0.089,0.947,0.016,0,25.718,0.082,13.2,-0.022,0.487,0.022,0
2,2070.37,3236.88,1,27.508,0.117,9.3,-0.03,0.441,0.058,0,25.727,0.086,12.6,0.058,0.532,0.041,0
2,2161.97,3199.5699999999997,1,27.259,0.106,10.2,-0.074,0.536,0.016,0,26.012,0.103,10.6,-0.085,0.316,0.025,0
2,2057.01,3129.5,1,26.66,0.103,10.5,-0.177,0.192,0.264,0,26.466,0.176,6.2,-0.215,-0.075,0.537,0
2,2130.94,3069.4700000000003,1,27.273,0.107,10.2,0.072,2.369,0.015,0,25.796,0.09,12.0,0.04,0.97,0.031,0
2,1947.86,3140.05,1,27.022,0.092,11.8,-0.064,0.385,0.322,0,26.116,0.114,9.5,-0.12,0.189,0.695,0
2,1945.64,3137.01,1,27.327,0.101,10.8,-0.029,0.244,0.204,0,25.773,0.087,12.5,-0.068,0.179,0.315,0
2,921.76,3902.84,1,26.966,0.074,14.7,-0.168,0.354,0.033,0,26.145,0.098,11.1,-0.154,-0.113,0.023,0
2,2081.01,3288.01,1,27.089,0.094,11.6,-0.207,0.103,0.078,0,26.008,0.099,10.9,-0.225,-0.001,0.165,0
2,4041.28,3609.75,1,26.987,0.079,13.8,-0.227,0.318,0.018,0,26.069,0.095,11.5,-0.282,0.113,0.003,0
2,1930.73,2980.33,1,27.313,0.093,11.7,-0.194,0.147,0.018,0,25.717,0.078,13.8,-0.074,0.337,0.041,0
2,2161.71,2989.76,1,27.551,0.117,9.2,-0.073,0.304,0.011,0,25.8,0.084,12.9,-0.062,0.364,0.014,0
2,1984.98,3359.9,1,27.308,0.098,11.1,0.01,0.294,0.154,0,25.852,0.085,12.8,-0.029,0.2,0.134,0
2,740.77,3666.33,1,27.405,0.093,11.7,-0.235,-0.055,0.102,0,25.836,0.078,14.0,-0.174,0.328,0.099,0
2,2081.01,3068.73,1,27.054,0.1,10.9,-0.242,0.416,0.04,0,25.872,0.099,11.0,0.034,0.305,0.04,0
2,1905.71,3434.6400000000003,1,27.198,0.087,12.5,-0.083,0.131,0.021,0,25.94,0.088,12.3,-0.056,0.174,0.061,0
2,2220.69,3526.0,1,27.684,0.111,9.8,-0.106,0.03,0.006,0,25.717,0.076,14.2,-0.013,0.469,0.032,0
2,2146.91,3141.9,1,27.066,0.096,11.3,-0.157,0.408,0.012,0,25.934,0.101,10.8,-0.192,0.61,0.047,0
2,2060.5,3005.64,1,27.119,0.089,12.2,-0.101,0.277,0.003,0,25.88,0.093,11.7,-0.054,0.116,0.006,0
2,1996.03,2851.92,1,27.755,0.134,8.1,-0.098,0.346,0.183,0,25.646,0.077,14.1,-0.028,0.157,0.122,0
2,3726.26,3558.01,1,26.916,0.076,14.4,-0.133,0.25,0.005,0,26.025,0.092,11.8,-0.161,0.188,0.001,0
2,2097.68,3232.34,1,27.358,0.108,10.0,-0.163,0.651,0.114,0,25.83,0.092,11.9,-0.127,0.675,0.201,0
2,2030.96,3082.0,1,26.603,0.084,12.9,-0.408,0.017,0.048,0,26.799,0.217,5.0,0.125,0.06,1.122,0
2,2008.68,3120.08,1,27.154,0.103,10.6,-0.206,0.309,0.307,0,26.005,0.107,10.1,-0.291,0.354,0.516,0
2,2033.89,3229.3199999999997,1,26.768,0.086,12.6,-0.172,0.518,0.375,0,26.242,0.125,8.7,-0.254,0.268,0.432,0
2,2025.89,3443.9300000000003,1,26.905,0.078,13.9,-0.094,0.097,0.073,0,26.199,0.109,10.0,-0.161,0.386,0.276,0
2,2202.87,3340.98,1,27.387,0.101,10.8,-0.133,0.077,0.122,0,25.827,0.084,13.0,-0.132,0.112,0.159,0
2,2016.01,3210.69,1,27.194,0.105,10.3,0.218,2.674,0.11,0,25.981,0.101,10.7,0.131,2.386,0.029,0
2,2729.58,3527.75,1,26.856,0.081,13.5,-0.135,0.38,0.403,0,26.309,0.123,8.8,-0.245,-0.149,0.457,0
2,2246.15,3191.85,1,27.352,0.102,10.7,0.016,1.332,0.013,0,25.817,0.085,12.7,-0.025,-0.145,0.029,0
2,2120.33,2832.92,1,27.384,0.101,10.7,-0.104,0.199,0.003,0,25.758,0.083,13.1,-0.028,0.176,0.065,0
2,1310.11,3773.99,1,26.871,0.075,14.5,-0.226,0.253,0.092,0,26.279,0.107,10.2,-0.347,0.274,0.133,0
2,3743.02,2126.99,1,26.788,0.078,13.8,-0.096,0.143,0.005,0,25.934,0.102,10.6,-0.167,0.159,0.004,0
2,2031.01,3227.1400000000003,1,26.555,0.081,13.4,-0.168,0.508,0.433,0,26.424,0.151,7.2,-0.376,0.473,0.679,0
2,2062.6,3250.8900000000003,1,27.278,0.101,10.7,-0.034,0.283,0.101,0,25.845,0.095,11.5,-0.055,0.221,0.153,0
