extension,type,x,y,mag_v,mag_i,snr_v,snr_i,sharp_v,sharp_i,err_v,err_i
1,1,-43.860000000000014,836.19,25.63,24.615,10.2,6.5,0.088,-0.208,0.106,0.166
1,1,438.66,732.37,25.409,24.743,11.8,6.9,0.027,-0.057,0.092,0.158
1,1,515.6800000000001,721.8,25.551,24.572,9.3,7.8,-0.153,-0.076,0.117,0.139
1,1,131.0,1067.88,25.662,24.596,9.6,7.1,-0.146,0.175,0.113,0.153
1,1,303.05,708.29,99.999,99.999,12.3,0.0,-0.021,0.0,0.089,0.0
1,1,490.49,781.05,25.356,24.893,11.9,5.7,-0.106,-0.113,0.091,0.191
1,1,258.73,756.9,25.196,24.976,11.6,5.0,0.058,0.237,0.094,0.215
1,1,228.35000000000002,923.39,99.999,99.999,12.1,0.0,0.009,0.0,0.089,0.0
1,1,412.44,711.66,24.893,25.309,13.9,4.3,-0.037,0.184,0.078,0.251
1,1,347.05,747.87,25.441,24.617,8.2,7.2,-0.153,-0.008,0.133,0.15
1,1,359.91,910.0699999999999,25.065,25.092,13.0,5.2,-0.019,-0.04,0.083,0.208
1,1,154.76,733.02,25.756,24.559,8.2,7.4,-0.147,-0.25,0.133,0.146
1,1,73.99000000000001,1044.35,25.613,24.72,9.6,6.6,-0.164,-0.351,0.113,0.163
1,1,150.69000000000005,1267.98,26.207,24.28,7.5,4.2,-0.106,-0.27,0.145,0.257
1,1,-9.909999999999968,882.6,25.695,24.828,9.4,4.3,-0.001,0.131,0.116,0.253
1,1,117.86000000000001,1420.49,26.316,24.131,7.6,4.6,-0.005,-0.348,0.143,0.234
1,1,322.24,721.19,25.554,24.764,10.6,6.5,-0.087,-0.0,0.102,0.166
1,1,424.34,722.17,99.999,99.999,13.2,0.0,0.022,0.0,0.082,0.0
1,1,355.34,808.13,24.356,24.987,12.2,6.0,0.044,-0.174,0.089,0.18
1,1,400.55,786.06,25.687,24.702,10.2,7.1,-0.102,-0.031,0.107,0.153
1,1,531.38,1046.8600000000001,25.817,24.508,5.2,7.7,-0.436,-0.303,0.208,0.141
1,1,352.23,867.87,25.518,24.873,10.7,5.5,0.059,0.151,0.101,0.197
1,1,473.69,1028.74,25.749,24.709,9.8,6.9,0.037,-0.014,0.11,0.157
1,1,505.41999999999996,1037.54,25.704,24.76,10.4,6.7,-0.135,-0.127,0.104,0.162
1,1,451.68,1001.23,99.999,99.999,7.4,0.0,-0.036,0.0,0.146,0.0
1,1,558.27,787.51,25.204,25.292,12.0,4.0,-0.041,-0.22,0.091,0.27
1,1,-21.159999999999968,912.1700000000001,25.999,24.523,5.5,7.5,-0.352,-0.203,0.199,0.145
1,1,592.63,911.15,25.649,24.819,10.2,6.5,-0.067,0.006,0.106,0.168
1,1,123.20000000000005,1336.9299999999998,99.999,99.999,6.2,0.0,0.076,0.0,0.175,0.0
1,1,117.16999999999996,931.81,26.255,24.513,3.9,6.1,-0.312,-0.275,0.275,0.177
1,1,466.72,1265.15,99.999,99.999,14.4,0.0,0.105,0.0,0.076,0.0
1,1,12.090000000000032,728.61,25.646,25.103,9.1,3.6,-0.04,0.346,0.119,0.305
1,1,243.64,740.11,25.653,25.008,9.6,4.5,-0.072,-0.138,0.113,0.244
1,1,498.59000000000003,770.37,25.973,24.68,8.9,7.1,0.044,0.042,0.122,0.152
1,1,530.94,737.77,25.814,24.751,8.5,6.6,-0.071,-0.029,0.127,0.163
1,1,391.23,716.38,25.586,25.211,9.7,3.5,-0.022,-0.249,0.112,0.31
1,1,345.13,828.35,25.183,25.327,11.9,4.2,-0.057,0.279,0.092,0.261
1,1,411.36,921.02,25.209,24.979,9.9,5.8,-0.063,0.041,0.11,0.189
1,1,209.39999999999998,1187.13,25.438,24.945,9.4,5.7,-0.224,-0.196,0.116,0.189
1,1,531.9,1257.25,99.999,99.999,11.1,0.0,0.014,0.0,0.098,0.0
1,1,484.37,942.55,25.395,25.051,10.4,5.3,0.151,0.195,0.105,0.205
1,1,336.34,804.4,99.999,99.999,10.6,0.0,-0.11,0.0,0.102,0.0
1,1,106.25999999999999,1400.25,99.999,99.999,0.0,10.6,0.0,0.087,0.0,0.103
1,1,580.63,1330.3,26.54,24.446,6.4,8.4,0.077,0.052,0.17,0.13
1,1,6.470000000000027,1289.52,26.068,24.705,6.0,5.0,0.331,0.329,0.18,0.216
1,1,370.3,714.2,99.999,99.999,0.0,7.5,0.0,-0.145,0.0,0.145
1,1,388.64,914.78,99.999,99.999,7.7,0.0,-0.041,0.0,0.14,0.0
1,1,246.25,766.29,99.999,99.999,10.1,0.0,0.139,0.0,0.107,0.0
1,1,435.9,715.36,25.673,24.981,9.7,5.4,-0.014,0.318,0.112,0.2
1,1,375.64,997.77,25.591,25.101,10.2,5.0,-0.113,0.174,0.106,0.216
1,1,390.11,1076.67,26.079,24.717,7.4,6.6,-0.109,0.076,0.146,0.164
1,1,362.44,736.69,25.624,25.073,9.8,5.0,0.074,0.056,0.111,0.216
1,1,382.82,1119.05,25.649,25.098,9.4,4.7,-0.034,-0.032,0.115,0.23
1,1,454.22,819.3,25.612,25.052,10.0,5.3,-0.055,-0.023,0.109,0.204
1,1,364.42,752.89,25.622,25.124,9.8,4.7,-0.02,0.095,0.111,0.229
1,1,604.55,752.27,25.815,24.86,7.8,6.5,-0.024,-0.194,0.14,0.166
1,1,389.0,873.94,99.999,99.999,12.3,0.0,0.024,0.0,0.088,0.0
1,1,266.77,739.78,25.996,24.876,8.3,5.7,-0.125,0.093,0.131,0.191
1,1,17.049999999999955,1131.07,99.999,99.999,0.0,6.3,0.0,-0.03,0.0,0.172
1,1,552.7,768.11,99.999,99.999,8.8,0.0,-0.198,0.0,0.124,0.0
1,1,387.72,890.9,25.944,24.899,8.5,5.9,-0.03,-0.105,0.127,0.186
1,1,510.83000000000004,739.13,26.277,24.718,7.3,6.9,0.152,0.15,0.149,0.158
1,1,176.16999999999996,1413.0900000000001,99.999,99.999,0.0,11.6,0.0,0.07,0.0,0.094
1,1,479.76,908.11,99.999,99.999,11.0,0.0,0.089,0.0,0.098,0.0
1,1,448.07,765.1800000000001,26.17,24.768,7.0,6.6,-0.091,-0.006,0.156,0.165
1,1,164.53999999999996,868.87,99.999,99.999,0.0,8.0,0.0,-0.047,0.0,0.135
1,1,531.49,819.09,25.943,24.933,8.6,5.9,-0.049,0.191,0.127,0.183
1,1,294.06,994.9200000000001,25.406,25.376,10.4,3.7,-0.103,-0.171,0.104,0.29
1,1,225.23000000000002,1182.1599999999999,25.507,25.169,8.9,4.7,-0.131,-0.208,0.123,0.232
1,1,523.74,1360.4099999999999,26.229,24.791,7.2,6.4,-0.056,0.108,0.151,0.171
1,1,117.20000000000005,1422.58,26.593,24.589,6.2,5.3,-0.064,-0.317,0.175,0.203
1,1,476.48,1023.31,25.694,25.15,9.7,5.0,-0.105,-0.016,0.112,0.215
1,1,312.26,762.58,26.095,24.908,7.9,5.7,0.026,-0.29,0.137,0.19
1,1,268.68,853.78,25.772,25.251,8.8,3.7,0.012,-0.393,0.124,0.295
1,1,490.24,881.37,99.999,99.999,10.2,0.0,0.009,0.0,0.106,0.0
1,1,237.76999999999998,941.1199999999999,25.96,24.948,7.6,5.6,0.103,-0.04,0.142,0.193
1,1,451.63,748.09,25.907,24.992,8.5,5.7,0.002,-0.222,0.128,0.189
1,1,244.77999999999997,790.56,26.168,24.884,7.6,5.8,-0.144,-0.133,0.143,0.189
1,1,114.91999999999996,1416.23,99.999,99.999,0.0,11.4,0.0,-0.001,0.0,0.095
1,1,188.21000000000004,913.6700000000001,25.624,25.116,7.3,4.4,0.088,-0.06,0.149,0.247
1,1,393.32,1000.8499999999999,99.999,99.999,4.9,0.0,-0.019,0.0,0.223,0.0
1,1,-1.25,1327.1399999999999,26.494,24.729,5.2,6.1,-0.45,-0.124,0.21,0.179
1,1,256.27,1258.35,99.999,99.999,11.5,0.0,0.395,0.0,0.094,0.0
1,1,189.5,748.52,25.968,24.946,6.6,5.4,0.138,-0.002,0.165,0.202
1,1,331.28,809.3,26.264,24.812,5.4,6.3,-0.029,0.114,0.2,0.173
1,1,404.17,770.97,99.999,99.999,5.2,0.0,-0.139,0.0,0.21,0.0
1,1,503.25,1169.08,25.459,25.443,9.8,3.8,-0.138,0.106,0.111,0.283
1,1,270.24,881.41,26.641,24.704,6.1,6.6,0.157,0.165,0.177,0.164
1,1,476.69,1371.33,99.999,99.999,8.9,0.0,0.192,0.0,0.122,0.0
1,1,374.82,862.21,25.465,25.366,9.3,4.2,-0.195,0.01,0.117,0.26
1,1,342.24,1166.37,99.999,99.999,9.1,0.0,-0.141,0.0,0.119,0.0
1,1,420.73,750.79,99.999,99.999,7.8,0.0,-0.049,0.0,0.139,0.0
1,1,277.58,1302.3600000000001,99.999,99.999,12.2,0.0,0.218,0.0,0.089,0.0
1,1,448.2,724.77,26.243,24.892,6.1,6.0,-0.196,-0.232,0.177,0.182
1,1,515.38,851.69,25.806,25.196,8.5,4.7,0.017,-0.225,0.127,0.232
1,1,351.81,1333.9099999999999,99.999,99.999,0.0,5.0,0.0,-0.422,0.0,0.219
1,1,470.31,710.36,99.999,99.999,7.6,0.0,0.054,0.0,0.143,0.0
1,1,300.52,1255.04,26.033,25.206,7.7,3.6,-0.192,-0.368,0.141,0.301
1,1,387.89,1131.9,99.999,99.999,10.2,0.0,-0.094,0.0,0.106,0.0
1,1,367.02,1367.12,25.957,25.16,7.6,4.3,-0.036,-0.439,0.143,0.251
1,1,404.37,1150.78,99.999,99.999,8.0,0.0,-0.069,0.0,0.136,0.0
1,1,395.05,935.24,99.999,99.999,9.4,0.0,-0.008,0.0,0.116,0.0
1,1,362.36,1062.57,99.999,99.999,10.1,0.0,0.024,0.0,0.108,0.0
1,1,344.45,731.99,26.154,24.993,7.2,5.5,0.16,-0.139,0.152,0.196
1,1,434.54,823.84,25.934,25.151,8.3,4.9,-0.158,-0.003,0.13,0.22
1,1,265.25,810.42,26.218,24.993,7.3,5.4,0.122,-0.233,0.148,0.201
1,1,441.32,1396.49,99.999,99.999,6.8,0.0,0.284,0.0,0.16,0.0
1,1,361.05,855.1,99.999,99.999,8.7,0.0,-0.246,0.0,0.125,0.0
1,1,198.03999999999996,821.9,99.999,99.999,7.2,0.0,0.227,0.0,0.151,0.0
1,1,161.51999999999998,1263.83,99.999,99.999,8.7,0.0,-0.026,0.0,0.125,0.0
1,1,21.75,973.3699999999999,26.446,24.882,6.5,5.7,0.032,0.004,0.167,0.192
1,1,374.85,762.47,26.229,24.964,6.2,5.4,0.148,0.049,0.176,0.2
1,1,523.3,883.29,25.931,25.213,7.4,4.2,-0.207,-0.476,0.146,0.257
1,1,250.12,1220.79,26.016,25.193,7.6,4.4,-0.217,-0.258,0.143,0.245
1,1,235.63,1350.8400000000001,99.999,99.999,8.5,0.0,0.21,0.0,0.128,0.0
1,1,538.65,719.66,99.999,99.999,6.2,0.0,-0.098,0.0,0.174,0.0
1,1,61.64999999999998,706.77,99.999,99.999,4.6,0.0,0.21,0.0,0.236,0.0
1,1,639.85,879.14,26.208,25.028,7.2,5.6,0.033,0.023,0.151,0.193
1,1,459.25,1388.9299999999998,27.057,24.42,4.2,6.5,-0.195,-0.315,0.256,0.167
1,1,404.08,1083.45,99.999,99.999,9.2,0.0,-0.141,0.0,0.117,0.0
1,1,424.44,711.65,26.062,25.172,7.7,4.7,-0.136,-0.024,0.141,0.23
1,1,390.27,906.4200000000001,99.999,99.999,6.0,0.0,0.192,0.0,0.18,0.0
1,1,400.68,1290.6100000000001,25.652,25.376,8.2,4.0,0.082,-0.011,0.133,0.272
1,1,326.06,892.37,99.999,99.999,10.9,0.0,0.121,0.0,0.1,0.0
1,1,526.6,797.41,26.29,25.013,7.1,5.5,0.13,0.063,0.153,0.197
1,1,324.65,730.21,26.407,24.941,6.6,5.8,-0.021,0.074,0.166,0.188
1,1,468.76,707.48,26.574,24.84,5.2,6.3,0.216,-0.033,0.21,0.171
1,1,156.82000000000005,1299.79,27.527,23.537,3.7,9.0,-0.206,0.357,0.296,0.12
1,1,343.65,792.98,26.076,25.002,5.3,5.4,-0.104,0.333,0.206,0.202
1,1,-0.14999999999997726,930.6800000000001,26.758,24.749,5.5,4.5,-0.378,-0.411,0.199,0.244
1,1,506.28999999999996,727.05,99.999,99.999,11.0,0.0,-0.096,0.0,0.099,0.0
1,1,115.09000000000003,976.8399999999999,99.999,99.999,10.3,0.0,0.227,0.0,0.106,0.0
1,1,486.76,712.6,26.008,25.19,7.6,4.7,0.142,0.12,0.142,0.231
1,1,227.97000000000003,1248.81,99.999,99.999,6.3,0.0,0.052,0.0,0.174,0.0
1,1,430.4,784.34,26.265,25.057,7.1,5.4,0.016,-0.056,0.153,0.202
1,1,128.10000000000002,851.61,99.999,99.999,5.1,0.0,-0.382,0.0,0.213,0.0
1,1,289.89,1367.03,99.999,99.999,0.0,10.0,0.0,0.319,0.0,0.109
1,1,344.29,1311.44,99.999,99.999,0.0,10.5,0.0,0.118,0.0,0.103
1,1,556.8199999999999,1362.23,99.999,99.999,0.0,7.0,0.0,-0.078,0.0,0.155
1,1,137.67999999999995,1153.93,99.999,99.999,6.9,0.0,-0.168,0.0,0.157,0.0
1,1,397.41,881.56,99.999,99.999,6.4,0.0,0.069,0.0,0.17,0.0
1,1,522.28,729.02,25.929,25.232,7.4,4.6,0.004,0.039,0.147,0.237
1,1,649.38,1396.88,99.999,99.999,9.3,0.0,0.212,0.0,0.117,0.0
1,1,204.95000000000005,748.87,99.999,99.999,7.0,0.0,-0.03,0.0,0.155,0.0
1,1,385.06,725.8199999999999,26.22,25.112,6.8,4.8,-0.117,0.049,0.16,0.227
1,1,120.20000000000005,727.67,99.999,99.999,5.6,0.0,0.087,0.0,0.194,0.0
1,1,457.88,708.54,26.364,25.041,6.6,5.0,0.105,0.37,0.164,0.217
1,1,-16.24000000000001,1113.7,26.308,25.103,5.9,4.3,-0.235,-0.322,0.183,0.255
1,1,74.49000000000001,978.24,26.743,24.836,5.0,5.7,0.092,0.046,0.217,0.189
1,1,434.25,1020.55,26.388,25.049,6.7,4.4,-0.18,-0.081,0.162,0.245
1,1,198.45000000000005,1106.76,99.999,99.999,10.4,0.0,-0.11,0.0,0.105,0.0
1,1,459.38,1405.96,99.999,99.999,0.0,5.0,0.0,-0.448,0.0,0.216
1,1,276.24,868.6800000000001,26.005,25.075,5.0,4.9,-0.495,-0.203,0.219,0.22
1,1,690.5,743.21,99.999,99.999,7.2,0.0,-0.158,0.0,0.15,0.0
1,1,453.92,816.37,26.561,24.932,5.1,5.4,-0.229,0.09,0.212,0.203
1,1,669.73,704.74,26.513,24.979,6.1,4.8,0.004,-0.318,0.179,0.227
1,1,383.06,762.51,25.915,25.359,7.5,3.9,0.242,0.01,0.146,0.28
1,1,306.68,744.09,26.477,24.996,6.1,5.5,-0.026,0.108,0.177,0.197
1,1,260.93,809.79,26.416,25.017,5.1,5.1,-0.125,-0.045,0.213,0.211
1,1,182.89999999999998,1209.8400000000001,99.999,99.999,9.1,0.0,0.034,0.0,0.119,0.0
1,1,442.94,900.47,99.999,99.999,0.0,5.6,0.0,-0.148,0.0,0.193
1,1,498.27,1165.6799999999998,99.999,99.999,8.9,0.0,-0.228,0.0,0.122,0.0
1,1,366.74,877.55,99.999,99.999,8.9,0.0,-0.107,0.0,0.122,0.0
1,1,244.18,803.73,99.999,99.999,10.6,0.0,0.287,0.0,0.103,0.0
1,1,688.98,948.5,25.95,25.24,5.5,4.4,-0.377,-0.291,0.196,0.247
1,1,301.93,870.83,99.999,99.999,8.9,0.0,-0.133,0.0,0.122,0.0
1,1,371.68,822.0699999999999,26.383,25.076,6.3,5.2,0.042,-0.07,0.172,0.207
1,1,233.39999999999998,725.14,99.999,99.999,0.0,6.9,0.0,0.179,0.0,0.158
1,1,573.25,752.5,26.139,25.242,7.2,4.5,0.036,0.076,0.15,0.24
1,1,413.96,932.51,99.999,99.999,6.2,0.0,-0.087,0.0,0.176,0.0
1,1,248.62,768.6800000000001,99.999,99.999,8.1,0.0,-0.052,0.0,0.135,0.0
1,1,419.01,814.89,25.848,25.468,7.9,3.7,-0.151,-0.364,0.137,0.295
1,1,365.31,1022.99,26.418,25.068,5.6,5.0,0.121,0.065,0.193,0.218
1,1,522.29,936.01,25.922,25.333,6.7,3.7,0.064,-0.118,0.162,0.291
1,1,-3.240000000000009,1327.62,99.999,99.999,6.8,0.0,-0.198,0.0,0.159,0.0
1,1,416.04,778.03,26.267,25.223,6.5,3.9,-0.138,-0.31,0.167,0.28
1,1,372.65,1271.8400000000001,99.999,99.999,7.6,0.0,0.027,0.0,0.143,0.0
1,1,360.65,1265.85,99.999,99.999,9.3,0.0,0.111,0.0,0.117,0.0
1,1,670.56,1203.4299999999998,99.999,99.999,0.0,5.4,0.0,0.302,0.0,0.201
1,1,488.56,912.06,25.975,25.397,7.7,4.2,-0.119,-0.239,0.141,0.256
1,1,649.23,1059.81,26.241,25.16,5.8,4.8,-0.175,-0.477,0.187,0.224
1,1,93.16999999999996,839.71,99.999,99.999,5.3,0.0,-0.295,0.0,0.204,0.0
1,1,234.33000000000004,1270.6599999999999,26.101,25.371,6.7,3.8,-0.261,0.081,0.163,0.286
1,1,441.87,855.83,26.279,25.216,6.7,4.4,-0.275,-0.046,0.163,0.245
1,1,6.840000000000032,931.8,99.999,99.999,0.0,5.8,0.0,-0.121,0.0,0.188
1,1,115.89999999999998,930.21,26.507,25.093,5.2,4.1,0.002,-0.233,0.207,0.263
1,1,526.9,891.95,26.064,25.352,7.2,4.2,0.067,-0.086,0.151,0.26
1,1,387.26,909.02,99.999,99.999,4.9,0.0,-0.092,0.0,0.223,0.0
1,1,448.25,733.41,26.29,25.241,6.7,4.5,-0.041,0.005,0.162,0.244
1,1,111.64999999999998,823.44,99.999,99.999,7.0,0.0,-0.073,0.0,0.155,0.0
1,1,119.80999999999995,810.19,99.999,99.999,6.8,0.0,0.061,0.0,0.161,0.0
1,1,27.610000000000014,743.79,26.391,25.192,5.9,3.9,-0.226,-0.216,0.185,0.276
1,1,285.24,703.55,99.999,99.999,4.9,0.0,0.0,0.0,0.223,0.0
1,1,219.66999999999996,1328.62,99.999,99.999,8.5,0.0,-0.003,0.0,0.128,0.0
1,1,156.61,980.79,26.59,25.049,4.7,5.0,-0.12,-0.245,0.229,0.216
1,1,129.5,789.1800000000001,99.999,99.999,7.4,0.0,-0.04,0.0,0.147,0.0
1,1,1.7000000000000455,1146.88,99.999,99.999,0.0,9.1,0.0,0.077,0.0,0.12
1,1,234.76999999999998,917.37,26.753,25.008,5.3,5.4,0.082,-0.049,0.205,0.2
1,1,328.82,727.0,99.999,99.999,5.7,0.0,0.017,0.0,0.19,0.0
1,1,430.96,1353.97,26.8,24.983,4.6,5.3,-0.156,-0.262,0.235,0.206
1,1,2.57000000000005,937.5899999999999,99.999,99.999,0.0,4.8,0.0,-0.483,0.0,0.227
1,1,450.41,1020.1300000000001,26.053,25.452,7.2,3.8,-0.053,0.025,0.152,0.287
1,1,244.23000000000002,1133.8,99.999,99.999,5.5,0.0,-0.214,0.0,0.196,0.0
1,1,-12.950000000000045,922.74,99.999,99.999,5.3,0.0,0.249,0.0,0.204,0.0
1,1,320.89,1108.41,99.999,99.999,8.4,0.0,0.084,0.0,0.129,0.0
1,1,571.11,735.85,99.999,99.999,5.2,0.0,0.118,0.0,0.21,0.0
1,1,641.0,1389.2,99.999,99.999,0.0,9.4,0.0,0.294,0.0,0.115
1,1,283.07,785.6800000000001,99.999,99.999,7.0,0.0,0.114,0.0,0.155,0.0
1,1,288.17,734.98,26.669,25.053,5.1,5.1,-0.038,-0.112,0.212,0.211
1,1,110.10000000000002,1003.5699999999999,99.999,99.999,6.8,0.0,-0.232,0.0,0.159,0.0
1,1,262.42,826.55,26.573,25.12,5.8,4.8,0.138,-0.12,0.187,0.227
1,1,580.13,702.56,99.999,99.999,6.3,0.0,-0.135,0.0,0.172,0.0
1,1,488.53,815.79,26.434,25.153,5.8,4.9,-0.186,-0.199,0.187,0.222
1,1,517.7,789.95,99.999,99.999,6.0,0.0,-0.178,0.0,0.182,0.0
1,1,183.07000000000005,856.05,26.117,25.433,6.6,3.6,0.102,-0.055,0.163,0.301
1,1,523.4,1067.75,99.999,99.999,6.6,0.0,-0.293,0.0,0.165,0.0
1,1,463.72,897.41,99.999,99.999,6.8,0.0,0.009,0.0,0.161,0.0
1,1,697.23,807.3,26.506,25.149,5.8,5.0,0.031,-0.352,0.188,0.218
1,1,455.75,1091.78,99.999,99.999,0.0,10.5,0.0,-0.055,0.0,0.103
1,1,425.07,931.8399999999999,26.437,25.234,6.0,4.4,0.042,-0.156,0.182,0.246
1,1,-5.159999999999968,1329.21,99.999,99.999,5.4,0.0,-0.354,0.0,0.202,0.0
1,1,248.32999999999998,799.9300000000001,99.999,99.999,6.7,0.0,0.176,0.0,0.162,0.0
1,1,357.96,752.47,99.999,99.999,5.9,0.0,-0.339,0.0,0.183,0.0
1,1,424.74,958.3199999999999,99.999,99.999,0.0,5.3,0.0,-0.043,0.0,0.204
1,1,537.39,1223.63,99.999,99.999,6.9,0.0,-0.007,0.0,0.158,0.0
1,1,427.76,719.22,99.999,99.999,9.8,0.0,0.161,0.0,0.111,0.0
1,1,593.62,790.4,99.999,99.999,8.4,0.0,-0.028,0.0,0.129,0.0
1,1,-21.75999999999999,791.3,26.485,25.274,5.7,3.8,-0.179,0.015,0.191,0.284
1,1,36.98000000000002,746.52,99.999,99.999,7.2,0.0,0.136,0.0,0.151,0.0
1,1,301.51,873.28,26.491,25.246,5.9,4.2,0.075,0.372,0.184,0.26
1,1,272.75,829.44,26.82,25.06,4.6,5.0,-0.105,0.094,0.237,0.216
1,1,318.98,769.8,99.999,99.999,7.7,0.0,-0.07,0.0,0.14,0.0
1,1,21.120000000000005,1080.45,99.999,99.999,6.3,0.0,0.104,0.0,0.172,0.0
1,1,351.43,784.42,26.538,25.183,4.8,4.6,0.285,0.203,0.227,0.236
1,1,263.92,882.52,99.999,99.999,5.8,0.0,-0.315,0.0,0.188,0.0
1,1,290.81,708.86,26.495,25.243,5.5,4.4,-0.089,-0.212,0.199,0.248
1,1,243.92000000000002,1382.99,26.99,24.903,4.3,3.8,-0.405,-0.323,0.25,0.286
1,1,410.2,733.55,99.999,99.999,0.0,4.7,0.0,-0.038,0.0,0.229
1,1,72.03999999999996,791.28,99.999,99.999,5.5,0.0,0.01,0.0,0.199,0.0
1,1,509.25,1347.8899999999999,26.765,25.112,4.9,4.8,-0.212,-0.147,0.222,0.228
1,1,460.18,873.59,26.385,25.338,6.1,3.9,-0.004,-0.369,0.178,0.279
1,1,186.39999999999998,1232.6799999999998,99.999,99.999,6.1,0.0,-0.067,0.0,0.178,0.0
1,1,90.00999999999999,716.97,99.999,99.999,6.3,0.0,0.138,0.0,0.172,0.0
1,1,99.63999999999999,1313.15,99.999,99.999,6.0,0.0,0.08,0.0,0.18,0.0
1,1,371.78,762.65,99.999,99.999,7.9,0.0,-0.099,0.0,0.138,0.0
1,1,-6.009999999999991,773.0699999999999,26.584,25.207,5.2,4.0,-0.274,0.276,0.211,0.27
1,1,624.55,720.88,99.999,99.999,0.0,5.2,0.0,-0.238,0.0,0.21
1,1,383.06,912.75,99.999,99.999,5.7,0.0,-0.189,0.0,0.19,0.0
1,1,172.80999999999995,889.71,26.526,25.304,4.9,3.9,-0.447,-0.267,0.221,0.277
1,1,97.72000000000003,733.26,26.831,25.082,4.8,4.2,-0.085,-0.098,0.228,0.257
1,1,424.17,940.76,26.536,25.238,5.6,4.3,-0.275,-0.013,0.194,0.25
1,1,415.97,1086.08,99.999,99.999,5.6,0.0,-0.439,0.0,0.193,0.0
1,1,191.80999999999995,1268.05,99.999,99.999,0.0,4.8,0.0,-0.162,0.0,0.225
1,1,382.87,842.09,99.999,99.999,5.4,0.0,-0.203,0.0,0.203,0.0
1,1,560.29,983.7,26.584,25.275,5.6,4.3,-0.087,0.085,0.194,0.252
1,1,423.32,1053.25,99.999,99.999,8.3,0.0,0.11,0.0,0.131,0.0
1,1,648.33,716.17,26.596,25.225,5.2,4.7,-0.246,-0.126,0.209,0.23
1,1,196.72000000000003,910.37,26.784,25.129,4.0,4.7,0.053,0.028,0.274,0.229
1,1,34.75999999999999,1112.66,99.999,99.999,5.9,0.0,-0.013,0.0,0.185,0.0
1,1,146.10000000000002,707.61,99.999,99.999,6.0,0.0,-0.211,0.0,0.181,0.0
1,1,387.23,834.85,99.999,99.999,6.3,0.0,0.162,0.0,0.173,0.0
1,1,222.13,993.53,99.999,99.999,0.0,7.2,0.0,0.102,0.0,0.15
1,1,655.13,713.75,26.937,25.069,4.6,5.2,-0.194,0.033,0.235,0.211
1,1,436.32,735.3199999999999,99.999,99.999,8.7,0.0,0.12,0.0,0.124,0.0
1,1,617.42,1173.67,26.471,25.303,5.2,4.2,-0.443,-0.136,0.21,0.259
1,1,139.91999999999996,1392.05,99.999,99.999,0.0,4.9,0.0,-0.134,0.0,0.221
1,1,380.21,847.64,26.527,25.351,5.6,4.0,-0.094,-0.248,0.196,0.272
1,1,468.12,1154.6,26.339,25.336,5.1,4.1,0.222,0.009,0.214,0.265
1,1,416.74,914.6600000000001,26.124,25.538,6.3,3.5,-0.126,-0.195,0.173,0.308
1,1,312.28,817.78,99.999,99.999,7.0,0.0,-0.012,0.0,0.154,0.0
1,1,327.94,1073.08,26.438,25.325,4.8,4.0,-0.393,-0.327,0.225,0.269
1,1,487.89,735.36,99.999,99.999,5.6,0.0,0.193,0.0,0.193,0.0
1,1,-12.450000000000045,767.17,99.999,99.999,0.0,3.9,0.0,0.024,0.0,0.281
1,1,335.54,838.45,99.999,99.999,8.6,0.0,0.078,0.0,0.126,0.0
1,1,363.21,727.37,99.999,99.999,5.8,0.0,-0.065,0.0,0.188,0.0
1,1,-29.5,802.28,99.999,99.999,5.5,0.0,0.299,0.0,0.198,0.0
1,1,71.0,765.98,26.678,25.242,4.6,4.0,0.141,-0.069,0.238,0.275
1,1,333.18,737.1800000000001,99.999,99.999,6.4,0.0,0.02,0.0,0.171,0.0
1,1,336.84,764.33,99.999,99.999,6.1,0.0,0.054,0.0,0.178,0.0
1,1,28.590000000000032,1119.3899999999999,99.999,99.999,5.2,0.0,0.306,0.0,0.208,0.0
1,1,581.1,1048.85,27.189,24.987,3.8,5.6,-0.225,-0.304,0.283,0.192
1,1,347.49,760.36,99.999,99.999,6.8,0.0,-0.016,0.0,0.161,0.0
1,1,278.24,721.0699999999999,99.999,99.999,6.7,0.0,0.046,0.0,0.161,0.0
1,1,688.45,714.17,27.155,25.041,4.1,5.6,0.055,-0.017,0.267,0.195
1,1,484.79,844.04,26.634,25.337,5.1,3.6,0.035,0.237,0.212,0.301
1,1,387.26,812.72,26.042,25.365,4.1,4.0,-0.357,-0.164,0.268,0.274
1,1,242.82999999999998,1023.1500000000001,26.706,25.265,4.8,4.2,-0.408,-0.004,0.225,0.26
1,1,513.16,1006.3399999999999,99.999,99.999,5.5,0.0,-0.246,0.0,0.197,0.0
1,1,518.1800000000001,952.1399999999999,99.999,99.999,9.3,0.0,0.148,0.0,0.117,0.0
1,1,399.46,858.23,26.217,25.599,6.6,3.5,-0.131,-0.425,0.165,0.309
1,1,321.76,1083.94,26.495,25.403,5.5,3.7,-0.074,0.019,0.198,0.291
1,1,-30.039999999999964,798.02,26.66,25.326,4.7,3.6,-0.012,0.268,0.229,0.305
1,1,562.77,811.2,26.793,25.231,5.0,4.7,0.03,0.094,0.218,0.23
1,1,338.01,797.72,99.999,99.999,6.2,0.0,0.15,0.0,0.174,0.0
1,1,116.36000000000001,762.89,26.776,25.281,4.8,3.9,-0.154,0.189,0.225,0.281
1,1,404.87,1073.41,26.638,25.336,5.2,4.1,-0.115,0.068,0.21,0.264
