extension,type,x,y,mag_v,mag_i,snr_v,snr_i,sharp_v,sharp_i,round_v,round_i,err_v,err_i
1,1,237.54999999999995,786.87,27.816,25.955,3.7,8.7,-0.616,-0.327,0.27,0.058,0.295,0.125
1,1,577.87,826.58,27.192,26.027,7.4,9.1,0.065,0.069,0.558,0.568,0.147,0.12
1,1,697.46,1098.01,26.921,26.32,7.9,6.6,0.128,0.085,0.509,0.331,0.137,0.164
1,1,482.22,908.5899999999999,26.966,26.2,9.6,7.8,0.038,0.186,0.249,-0.211,0.114,0.14
1,1,655.51,1060.9,27.06,26.107,8.0,8.3,0.034,0.151,0.409,0.417,0.136,0.131
1,1,644.47,786.42,27.009,26.376,7.5,7.0,0.021,-0.187,1.412,0.392,0.145,0.155
1,1,41.82000000000005,1316.87,99.999,99.999,0.0,3.6,0.0,-0.083,0.0,0.365,0.0,0.3
1,1,165.64,724.69,27.352,26.584,4.7,4.3,-0.354,-0.252,0.704,0.191,0.229,0.252
1,1,236.76,1388.0,26.887,26.561,8.4,4.7,-0.383,-0.908,0.139,0.255,0.129,0.229
1,1,659.47,805.48,26.954,27.048,9.7,3.6,0.07,-0.276,0.332,1.483,0.112,0.3
1,1,662.83,1024.22,27.007,27.081,8.2,3.3,-0.014,0.115,1.557,0.75,0.133,0.326
1,1,518.12,940.6399999999999,27.111,26.001,8.3,7.9,-0.094,0.206,0.345,0.014,0.131,0.138
1,1,576.95,1061.76,26.85,26.97,8.5,3.9,-0.486,-0.784,0.258,0.225,0.128,0.279
1,1,107.55999999999995,833.83,26.882,26.593,9.3,5.1,0.013,0.398,0.01,0.154,0.116,0.214
1,1,607.37,855.58,27.118,26.064,7.2,8.6,-0.108,-0.089,0.333,0.087,0.152,0.126
1,1,276.74,754.05,27.154,26.07,8.0,7.0,0.032,0.169,-0.008,0.44,0.136,0.155
1,1,227.66999999999996,903.94,28.22,25.973,3.2,8.3,-0.221,-0.425,0.68,0.297,0.335,0.13
1,1,694.15,1289.08,27.493,26.614,4.2,3.9,0.218,-0.228,0.39,0.383,0.257,0.282
1,1,499.65999999999997,850.33,99.999,99.999,9.7,0.0,-0.095,0.0,0.727,0.0,0.112,0.0
1,1,276.55,977.24,27.231,26.284,6.3,7.3,-0.128,-0.291,-0.14,0.361,0.171,0.149
1,1,401.16,741.3,27.115,26.13,7.5,8.5,0.034,0.069,0.459,0.42,0.144,0.128
1,1,373.42,730.01,27.055,26.232,6.1,7.5,0.252,0.177,0.364,0.071,0.178,0.144
1,1,-37.549999999999955,1247.92,27.384,25.886,6.3,9.3,-0.397,-0.3,0.364,-0.025,0.172,0.117
1,1,240.95,1391.38,27.885,25.91,4.2,8.3,-0.745,-0.432,0.046,0.1,0.26,0.13
1,1,134.38,957.99,27.169,26.252,7.4,7.2,-0.149,-0.163,0.565,-0.266,0.146,0.15
1,1,-39.39999999999998,1247.1599999999999,27.61,25.876,5.6,7.5,-0.317,-0.508,0.143,0.195,0.195,0.145
1,1,634.35,844.96,27.614,26.49,3.6,5.8,-0.473,-0.222,0.202,0.298,0.3,0.186
1,1,66.85000000000002,1406.0700000000002,99.999,99.999,6.6,0.0,-0.263,0.0,0.304,0.0,0.166,0.0
1,1,456.48,974.51,27.145,26.086,8.1,8.5,0.092,0.11,0.363,0.06,0.135,0.127
1,5,256.76,1440.05,26.678,26.049,98.3,79.4,-0.624,-0.624,0.162,0.21,0.011,0.014
1,1,56.65999999999997,1388.8,99.999,99.999,0.0,3.5,0.0,-0.046,0.0,-0.298,0.0,0.308
1,1,505.2,915.19,26.995,26.252,9.0,7.8,0.027,-0.151,0.562,0.147,0.121,0.14
1,1,393.39,1349.6799999999998,26.75,26.205,6.0,5.8,0.149,0.222,0.333,0.686,0.179,0.188
1,1,557.49,813.5699999999999,27.014,26.203,9.5,8.1,0.043,-0.016,0.528,0.262,0.114,0.134
1,1,642.26,1175.6599999999999,27.076,26.163,7.7,7.2,0.094,0.267,0.219,0.072,0.141,0.151
1,1,174.36,1058.35,26.948,26.421,9.8,5.8,0.036,-0.279,0.14,-0.163,0.111,0.187
1,1,-13.350000000000023,1165.3,99.999,99.999,0.0,5.7,0.0,-0.431,0.0,0.106,0.0,0.191
1,1,153.21000000000004,1359.8400000000001,99.999,99.999,0.0,4.8,0.0,0.247,0.0,0.788,0.0,0.228
1,1,651.34,724.6,99.999,99.999,6.6,0.0,0.378,0.0,0.128,0.0,0.166,0.0
1,5,-39.34000000000003,1255.77,27.56,25.534,45.8,128.1,-0.653,-0.653,0.129,0.008,0.024,0.008
1,1,617.98,1108.67,99.999,99.999,6.2,0.0,0.173,0.0,0.892,0.0,0.175,0.0
1,1,670.91,1032.84,26.973,26.367,8.8,6.3,-0.109,-0.327,0.288,0.348,0.124,0.173
1,1,501.86,956.95,27.173,26.053,7.6,8.3,0.097,0.182,0.462,0.585,0.144,0.13
1,1,385.52,1348.71,99.999,99.999,3.9,0.0,-0.218,0.0,0.223,0.0,0.276,0.0
1,1,422.9,1157.0,27.325,26.347,6.4,5.4,-0.571,-0.465,-0.02,0.131,0.171,0.201
1,1,341.43,703.04,26.954,26.978,7.7,3.8,-0.044,-0.244,0.135,0.131,0.141,0.287
1,1,397.72,1366.54,99.999,99.999,0.0,3.8,0.0,0.29,0.0,-0.181,0.0,0.287
1,1,245.32999999999998,720.19,26.94,26.345,7.7,4.5,-0.112,-0.235,0.355,0.015,0.141,0.241
1,1,593.34,829.61,27.078,26.214,8.8,7.4,0.067,0.032,-0.012,0.091,0.123,0.147
1,1,494.28999999999996,760.65,27.312,26.599,5.8,4.6,0.07,-0.105,0.885,0.174,0.186,0.237
1,1,608.75,1218.48,27.059,26.197,8.3,7.6,0.055,-0.086,0.454,0.419,0.13,0.143
1,1,651.5699999999999,909.14,27.061,26.156,6.8,7.8,0.205,0.041,-0.669,0.645,0.161,0.138
1,1,276.86,824.63,27.119,26.184,8.4,6.9,0.093,-0.004,0.83,0.108,0.129,0.156
1,1,249.87,862.78,27.191,26.414,6.3,5.4,-0.095,-0.204,-0.068,0.86,0.172,0.201
1,1,647.12,1210.3600000000001,27.184,26.158,7.6,7.4,-0.07,0.052,0.28,0.196,0.142,0.146
1,1,595.83,855.4,26.818,26.537,7.5,6.0,0.118,0.048,0.375,1.2,0.144,0.18
1,1,163.63,905.6800000000001,27.045,26.499,8.5,5.2,0.07,-0.153,0.368,0.399,0.128,0.21
1,1,76.05999999999995,800.74,99.999,99.999,8.8,0.0,0.022,0.0,-0.004,0.0,0.123,0.0
1,1,639.86,925.0699999999999,27.155,26.19,7.8,7.0,-0.038,-0.099,0.335,0.38,0.139,0.154
1,1,78.86000000000001,1134.8899999999999,99.999,99.999,0.0,3.7,0.0,-0.498,0.0,0.417,0.0,0.297
1,1,625.86,829.59,27.121,26.147,8.3,8.2,0.162,0.149,-0.001,0.242,0.131,0.132
1,1,76.11000000000001,939.31,27.067,26.167,8.1,7.2,0.023,0.015,0.09,0.78,0.134,0.151
1,1,581.53,1064.72,27.095,26.456,6.7,5.9,-0.555,-0.541,0.212,0.369,0.163,0.185
1,1,599.64,725.15,27.39,26.04,6.5,8.8,0.058,-0.11,0.563,0.492,0.167,0.123
1,1,693.23,1399.27,99.999,99.999,4.6,0.0,-0.3,0.0,0.064,0.0,0.234,0.0
1,1,638.46,1394.53,99.999,99.999,0.0,3.3,0.0,0.154,0.0,-0.079,0.0,0.326
1,1,651.04,790.3199999999999,99.999,99.999,9.2,0.0,0.048,0.0,-0.176,0.0,0.118,0.0
1,1,-46.039999999999964,731.9300000000001,27.593,26.104,3.8,7.2,0.024,0.036,0.571,0.339,0.284,0.15
1,1,642.35,936.1700000000001,26.976,26.409,7.6,5.8,-0.309,-0.595,0.248,0.196,0.142,0.187
1,1,690.47,820.52,27.058,26.184,7.6,7.9,0.172,0.105,0.196,0.261,0.142,0.138
1,1,171.74,1295.12,99.999,99.999,0.0,3.3,0.0,0.005,0.0,0.595,0.0,0.334
1,1,152.54999999999995,1347.83,99.999,99.999,4.4,0.0,0.19,0.0,1.403,0.0,0.245,0.0
1,1,388.05,825.2,27.367,26.014,6.5,9.2,0.052,0.011,0.548,0.145,0.168,0.118
1,1,-6.830000000000041,954.78,99.999,99.999,0.0,4.4,0.0,0.174,0.0,0.261,0.0,0.249
1,1,101.82000000000005,808.01,27.85,26.012,3.3,7.7,-0.044,-0.276,0.214,-0.042,0.33,0.14
1,1,606.9300000000001,954.0699999999999,27.154,26.23,6.4,6.1,-0.39,0.006,0.427,0.229,0.169,0.177
1,1,584.81,710.67,27.043,26.488,8.6,5.0,-0.104,-0.429,0.709,0.617,0.126,0.217
1,1,664.2,1010.01,27.082,26.302,8.2,5.9,-0.094,0.042,0.49,0.121,0.133,0.183
1,1,604.81,874.75,27.182,26.111,6.9,8.4,-0.233,-0.194,0.296,0.089,0.158,0.13
1,1,507.28,1135.79,27.084,26.346,7.5,7.3,-0.454,-0.287,0.145,0.151,0.146,0.15
1,1,442.83,929.0699999999999,27.024,26.238,7.2,7.6,0.266,0.02,0.599,0.154,0.151,0.142
1,1,510.61,980.8800000000001,27.006,26.365,9.4,6.4,-0.098,-0.053,0.227,0.04,0.116,0.169
1,1,629.37,837.73,26.961,26.456,7.1,6.2,-0.168,0.075,0.28,-0.19,0.154,0.176
1,1,201.33000000000004,895.52,27.135,26.195,7.6,8.4,0.169,0.068,0.112,0.407,0.142,0.129
1,1,621.63,812.99,27.138,26.269,8.1,7.4,-0.148,-0.086,0.253,0.193,0.134,0.146
1,1,57.64999999999998,876.03,27.2,26.192,7.3,6.6,-0.385,-0.524,0.058,0.095,0.148,0.164
1,1,-44.129999999999995,1380.5700000000002,99.999,99.999,0.0,3.2,0.0,-0.231,0.0,0.605,0.0,0.338
1,1,515.03,1404.17,27.074,26.347,8.0,6.3,-0.198,-0.42,-0.039,0.253,0.135,0.173
1,1,311.7,1143.4,28.43,25.968,3.0,9.2,-0.129,-0.254,1.399,0.052,0.36,0.118
1,1,297.82,1011.6700000000001,27.117,26.31,8.6,5.9,-0.047,-0.169,0.636,0.091,0.126,0.184
1,1,671.64,874.58,99.999,99.999,0.0,4.5,0.0,0.295,0.0,1.094,0.0,0.239
1,1,683.21,1256.4299999999998,99.999,99.999,0.0,4.0,0.0,0.091,0.0,1.572,0.0,0.271
1,1,367.89,754.14,27.079,26.224,8.2,6.9,0.116,0.284,0.363,0.196,0.133,0.156
1,1,14.769999999999982,976.49,99.999,99.999,0.0,7.6,0.0,-0.17,0.0,-0.013,0.0,0.142
1,1,447.88,976.4200000000001,27.043,26.357,8.4,6.2,-0.23,-0.536,0.503,0.186,0.13,0.175
1,1,562.53,880.66,99.999,99.999,0.0,3.7,0.0,0.333,0.0,0.39,0.0,0.293
1,1,686.66,1260.88,27.115,26.433,7.3,6.0,-0.012,-0.016,0.234,0.135,0.148,0.182
1,1,30.600000000000023,1233.3400000000001,28.062,25.887,3.9,8.9,-0.547,-0.451,0.656,0.365,0.277,0.122
1,1,634.14,1152.59,27.087,26.555,8.3,4.3,-0.036,0.092,0.362,0.464,0.131,0.252
1,1,584.86,736.47,27.229,26.111,7.2,7.6,0.065,0.181,0.013,0.463,0.15,0.142
1,1,548.74,1265.33,27.021,26.52,9.1,5.9,-0.172,0.14,0.23,-0.275,0.119,0.185
1,1,444.89,907.27,27.089,26.352,8.8,6.4,-0.025,-0.166,0.407,0.393,0.123,0.169
1,1,227.25,846.29,27.02,26.29,8.5,6.0,0.01,0.077,-0.058,0.344,0.127,0.182
1,1,656.31,775.61,27.307,26.106,6.2,7.3,0.35,0.312,0.736,0.248,0.174,0.149
1,1,552.35,1133.08,26.967,26.477,8.6,6.0,0.226,-0.305,0.057,0.087,0.126,0.182
1,1,84.62,1149.87,27.28,26.091,6.2,8.6,-0.347,-0.342,0.55,0.133,0.176,0.126
1,1,538.45,769.63,27.118,26.214,8.6,7.6,0.048,0.057,1.214,0.784,0.126,0.142
1,1,555.9300000000001,889.85,27.0,26.468,7.3,5.9,-0.405,-0.449,0.157,0.383,0.148,0.184
1,1,48.289999999999964,1224.88,99.999,99.999,3.7,0.0,-0.052,0.0,0.712,0.0,0.29,0.0
1,1,609.25,1077.28,99.999,99.999,5.9,0.0,0.057,0.0,0.352,0.0,0.183,0.0
1,1,422.86,992.06,27.22,26.282,7.7,7.3,0.012,-0.193,0.305,0.343,0.141,0.149
1,1,652.67,883.52,27.163,26.161,6.6,6.2,0.201,0.202,0.853,0.413,0.164,0.175
1,1,409.84,1118.87,27.06,26.293,8.6,7.5,-0.179,-0.104,0.134,0.17,0.127,0.146
1,1,430.9,904.84,26.945,26.631,9.6,5.6,-0.109,0.023,0.068,0.576,0.113,0.195
1,1,621.53,1386.0,27.039,26.324,7.3,6.8,-0.227,-0.289,0.596,0.392,0.148,0.161
1,1,524.54,814.97,27.395,26.02,6.7,8.5,0.052,0.013,0.006,0.132,0.162,0.128
1,1,137.82000000000005,1321.01,27.137,26.223,7.8,6.6,-0.099,-0.173,0.296,0.375,0.14,0.165
1,1,111.57000000000005,972.4000000000001,27.019,26.536,9.4,5.4,-0.012,-0.161,0.174,0.166,0.115,0.201
1,1,551.94,1166.4299999999998,27.08,26.467,6.8,5.4,0.061,-0.257,-0.006,0.315,0.161,0.2
1,1,266.88,1130.55,99.999,99.999,3.2,0.0,-0.256,0.0,0.722,0.0,0.335,0.0
1,1,216.53999999999996,1366.5700000000002,27.149,26.282,8.1,7.2,-0.022,0.236,0.314,0.692,0.135,0.15
1,1,-20.600000000000023,946.44,99.999,99.999,0.0,5.7,0.0,-0.025,0.0,0.209,0.0,0.19
1,1,197.0,1194.5700000000002,27.276,26.516,6.8,6.0,-0.017,-0.049,-0.139,0.713,0.16,0.182
1,1,473.34,948.48,99.999,99.999,3.6,0.0,-0.066,0.0,0.571,0.0,0.301,0.0
1,1,613.4,968.1399999999999,27.089,26.329,8.6,7.0,0.136,0.238,0.039,0.577,0.127,0.154
1,5,331.26,1343.94,26.787,25.934,94.9,92.5,-0.609,-0.609,0.057,0.089,0.011,0.012
1,1,401.47,865.63,99.999,99.999,0.0,4.6,0.0,0.17,0.0,0.299,0.0,0.238
1,1,646.97,838.5699999999999,26.992,26.587,8.9,5.4,-0.051,-0.501,0.147,0.197,0.122,0.201
1,1,515.1,968.9000000000001,27.102,26.256,8.3,7.5,0.049,0.104,-0.072,0.64,0.131,0.144
1,1,219.26,889.6800000000001,27.633,26.736,4.5,5.1,-0.354,-0.232,-0.03,0.267,0.241,0.212
1,1,103.49000000000001,954.7,99.999,99.999,0.0,4.2,0.0,0.093,0.0,0.485,0.0,0.261
1,1,629.5,1160.1399999999999,27.056,26.413,8.4,6.2,0.048,0.182,0.643,0.617,0.13,0.176
1,1,478.04,990.8299999999999,27.594,26.17,5.5,8.2,-0.301,-0.216,0.316,0.274,0.198,0.132
1,1,597.91,911.3299999999999,27.809,26.537,3.1,5.6,-0.308,0.072,0.262,0.44,0.353,0.194
1,1,491.46,972.6300000000001,27.26,26.14,7.0,8.2,0.105,0.009,0.408,0.053,0.155,0.132
1,1,381.42,817.62,27.036,26.599,9.5,5.8,-0.16,-0.334,0.286,0.448,0.115,0.186
1,1,505.55,1445.62,26.957,26.148,5.8,3.8,0.334,0.445,0.273,-0.091,0.186,0.286
1,1,7.460000000000036,746.22,99.999,99.999,4.5,0.0,0.185,0.0,-0.03,0.0,0.239,0.0
1,1,301.59,869.34,99.999,99.999,0.0,4.4,0.0,0.224,0.0,-0.052,0.0,0.247
1,1,331.55,818.0,99.999,99.999,8.1,0.0,-0.092,0.0,0.469,0.0,0.133,0.0
1,1,686.46,1254.3200000000002,99.999,99.999,4.0,0.0,0.172,0.0,0.774,0.0,0.271,0.0
1,1,113.17999999999995,1180.04,27.002,26.623,7.5,5.1,-0.299,-0.392,0.017,0.291,0.144,0.212
1,1,209.24,1057.67,27.164,26.257,7.8,7.3,-0.335,-0.203,0.375,0.386,0.14,0.149
1,1,254.76,1446.5,27.328,26.124,6.2,7.0,-0.376,-0.471,0.398,0.21,0.175,0.154
1,1,617.76,774.27,27.085,26.363,8.3,6.6,0.204,0.024,0.806,-0.097,0.131,0.165
1,1,405.61,908.5699999999999,27.147,26.299,8.2,7.6,0.002,0.014,0.377,0.493,0.133,0.142
1,1,676.31,762.08,27.217,26.279,6.6,6.8,-0.221,-0.098,0.15,0.298,0.166,0.16
1,1,683.86,1131.68,26.987,26.536,7.2,5.9,0.085,-0.004,0.505,0.213,0.151,0.185
1,1,119.63999999999999,814.9300000000001,27.341,26.09,6.7,7.7,-0.068,-0.073,-0.02,0.194,0.161,0.141
1,1,314.43,787.94,99.999,99.999,0.0,3.7,0.0,-0.119,0.0,0.34,0.0,0.295
1,1,187.33000000000004,926.26,99.999,99.999,0.0,5.1,0.0,-0.107,0.0,0.448,0.0,0.212
1,1,396.99,750.69,27.132,26.318,7.7,6.4,0.139,0.136,0.314,0.175,0.14,0.17
1,1,596.26,890.84,27.16,26.621,7.7,5.4,-0.088,0.016,0.187,-0.088,0.141,0.201
1,1,524.77,952.7,26.898,26.804,8.3,5.0,0.253,0.292,0.373,0.603,0.13,0.218
1,1,17.75999999999999,1122.08,99.999,99.999,4.2,0.0,0.168,0.0,0.131,0.0,0.257,0.0
1,1,424.43,952.99,27.567,26.137,4.6,8.0,0.039,-0.003,1.031,0.37,0.234,0.136
1,1,46.42999999999995,1101.65,99.999,99.999,0.0,4.7,0.0,0.521,0.0,0.342,0.0,0.233
1,1,684.55,713.46,27.141,26.29,7.3,7.2,-0.122,0.045,0.518,0.416,0.149,0.15
1,1,666.04,744.85,27.174,26.349,7.2,6.4,-0.055,-0.071,0.367,0.11,0.151,0.169
1,1,472.39,1227.5700000000002,27.118,26.358,8.7,5.3,-0.013,0.242,0.201,1.051,0.125,0.205
1,1,526.95,770.94,27.016,27.035,9.0,3.8,-0.128,-0.216,0.293,0.378,0.12,0.286
1,1,138.96000000000004,1004.95,27.194,26.218,7.3,6.3,-0.342,-0.478,0.198,0.4,0.148,0.172
1,1,196.87,831.66,27.214,26.404,6.1,6.1,-0.183,-0.288,0.466,0.486,0.179,0.178
1,1,427.05,888.94,99.999,99.999,3.2,0.0,-0.051,0.0,-0.18,0.0,0.336,0.0
1,1,693.56,890.6800000000001,27.04,26.992,8.3,3.4,-0.065,0.155,1.143,-0.051,0.131,0.317
1,1,-22.190000000000055,992.28,27.92,26.211,3.7,7.4,-0.473,-0.288,0.438,0.612,0.292,0.147
1,1,692.29,1023.6399999999999,27.486,26.085,5.8,8.7,-0.096,-0.151,0.595,0.617,0.187,0.124
1,1,433.31,964.8699999999999,27.158,26.32,7.9,7.0,0.016,0.114,0.697,-0.253,0.137,0.155
1,1,327.73,1402.69,99.999,99.999,7.6,0.0,0.178,0.0,0.646,0.0,0.144,0.0
1,1,607.69,731.25,26.996,26.696,7.0,4.2,0.238,0.099,0.633,0.272,0.154,0.261
1,1,190.64999999999998,1425.7,27.13,26.957,5.7,3.2,0.291,0.365,0.587,-0.226,0.191,0.335
1,1,206.49,823.3199999999999,99.999,99.999,5.1,0.0,-0.007,0.0,0.447,0.0,0.211,0.0
1,1,580.02,874.92,27.717,26.247,3.8,6.0,-0.311,-0.364,0.443,0.317,0.287,0.182
1,1,526.16,1179.99,27.328,26.356,5.5,5.8,-0.408,-0.343,0.213,0.212,0.198,0.189
1,1,162.89999999999998,1243.95,27.422,26.527,5.4,5.6,-0.156,0.01,0.05,0.535,0.201,0.194
1,1,559.7,1131.67,27.126,26.419,7.9,6.6,0.076,0.149,0.322,0.092,0.137,0.164
1,1,668.81,780.21,27.072,26.515,8.0,5.8,0.02,-0.096,0.893,0.279,0.136,0.186
1,1,629.31,1074.19,27.133,26.366,7.5,6.8,-0.019,0.077,0.707,0.154,0.144,0.161
1,1,620.31,929.27,99.999,99.999,0.0,4.5,0.0,0.096,0.0,0.337,0.0,0.239
1,1,441.93,738.2,99.999,99.999,9.2,0.0,0.109,0.0,0.579,0.0,0.118,0.0
1,1,504.05,1013.8399999999999,27.185,26.282,7.0,7.5,-0.108,-0.087,0.757,0.128,0.156,0.146
1,1,525.24,761.04,27.159,26.394,7.6,6.6,0.1,-0.04,0.711,0.078,0.143,0.166
1,1,612.5699999999999,1318.1799999999998,27.139,26.33,7.4,6.8,0.007,0.112,0.418,0.028,0.147,0.159
1,1,228.44000000000005,780.24,27.157,26.372,5.8,3.8,0.338,0.64,0.38,0.54,0.188,0.289
1,1,511.83000000000004,1299.19,99.999,99.999,0.0,3.3,0.0,0.005,0.0,0.298,0.0,0.33
1,1,529.5699999999999,911.87,27.234,26.273,7.8,7.6,0.025,0.031,0.717,-0.118,0.14,0.143
1,1,-25.700000000000045,1402.17,99.999,99.999,0.0,3.3,0.0,0.44,0.0,0.259,0.0,0.326
1,1,402.23,819.38,26.942,27.22,8.0,3.3,0.044,0.331,0.521,2.784,0.136,0.334
1,1,508.58000000000004,872.47,27.114,26.403,8.5,7.2,0.218,-0.011,0.393,0.243,0.128,0.152
1,1,538.65,796.97,27.677,26.734,4.1,4.8,-0.144,-0.371,0.453,-0.254,0.267,0.228
1,1,574.16,706.45,27.704,26.281,4.3,6.7,0.49,0.268,1.169,0.057,0.253,0.163
1,1,316.77,1276.83,27.146,26.628,6.1,5.2,-0.336,-0.596,0.15,0.332,0.179,0.209
1,1,436.14,705.86,27.389,26.312,5.7,5.6,-0.048,0.052,0.29,0.186,0.19,0.194
1,1,512.14,899.5,27.103,26.45,8.2,6.2,0.087,0.075,0.085,0.521,0.132,0.174
1,1,621.0699999999999,912.05,27.339,25.95,6.7,5.3,-0.02,0.163,0.632,0.392,0.163,0.205
1,1,97.88999999999999,808.11,28.003,26.081,3.8,7.0,-0.802,-0.548,0.209,0.155,0.289,0.154
1,1,234.95000000000005,1392.3400000000001,27.587,26.217,4.6,7.4,-0.58,-0.323,0.37,0.162,0.235,0.148
1,1,528.59,990.9300000000001,27.526,26.467,5.8,4.8,-0.157,-0.002,0.295,0.302,0.186,0.224
1,1,97.91999999999996,956.8800000000001,99.999,99.999,0.0,3.4,0.0,0.006,0.0,0.706,0.0,0.318
1,1,545.98,931.7,27.483,26.145,6.2,7.8,0.257,0.08,0.794,0.552,0.174,0.139
1,1,688.13,1121.07,27.065,26.816,8.2,4.4,-0.039,-0.588,0.293,0.289,0.133,0.248
1,1,466.28,796.21,27.213,26.301,7.8,6.8,0.061,0.031,0.434,0.601,0.138,0.159
1,1,-35.610000000000014,761.12,27.016,26.843,6.7,4.0,0.035,0.605,0.626,-0.243,0.161,0.273
1,1,423.92,737.97,99.999,99.999,5.6,0.0,-0.247,0.0,0.133,0.0,0.193,0.0
1,1,442.74,945.8499999999999,27.185,26.387,8.1,6.2,0.036,-0.019,0.285,0.408,0.134,0.176
1,1,666.92,769.74,27.075,26.633,6.1,5.2,0.019,0.276,0.732,0.493,0.177,0.21
1,1,217.98000000000002,943.03,99.999,99.999,0.0,5.9,0.0,0.189,0.0,0.368,0.0,0.184
1,1,474.01,1256.1399999999999,27.133,26.588,7.4,5.1,0.111,-0.079,0.445,0.665,0.147,0.211
1,1,499.4,801.17,99.999,99.999,0.0,3.4,0.0,0.267,0.0,-0.269,0.0,0.318
1,1,92.88,943.24,26.865,26.673,6.2,4.9,-0.146,0.149,0.02,0.42,0.174,0.22
1,1,492.24,1207.19,27.975,26.619,3.3,5.4,-0.285,-0.632,0.346,0.324,0.327,0.201
1,1,690.46,715.31,27.387,26.401,6.0,6.5,0.167,-0.104,0.566,0.814,0.181,0.166
1,1,230.85000000000002,723.69,27.276,26.316,7.0,6.6,0.046,-0.059,0.399,0.206,0.155,0.165
1,1,213.92999999999995,889.8,27.284,26.329,6.5,6.8,-0.501,-0.41,0.166,0.144,0.167,0.16
1,1,353.14,976.31,27.618,26.722,4.5,5.2,-0.126,-0.082,0.398,-0.489,0.243,0.208
1,1,259.96,1179.01,27.642,26.621,5.1,4.6,-0.28,-0.473,0.369,-0.0,0.213,0.238
1,1,185.62,707.49,28.253,26.078,3.1,7.1,-0.604,-0.48,0.465,0.334,0.355,0.153
1,1,552.16,1011.4100000000001,27.162,26.592,7.7,5.3,-0.15,-0.13,0.183,0.37,0.14,0.205
1,1,657.79,1189.3400000000001,27.139,26.863,4.3,4.3,0.022,-0.875,0.476,0.099,0.253,0.253
1,1,378.56,799.44,99.999,99.999,9.3,0.0,0.116,0.0,0.299,0.0,0.117,0.0
1,1,286.08,1238.0900000000001,99.999,99.999,3.8,0.0,0.087,0.0,0.441,0.0,0.282,0.0
1,1,411.66,1114.3,99.999,99.999,0.0,3.6,0.0,0.279,0.0,0.498,0.0,0.302
1,1,58.65999999999997,1431.0900000000001,27.49,26.257,4.2,6.6,-0.451,-0.544,0.16,0.117,0.259,0.165
1,1,666.49,896.76,27.158,26.505,6.7,5.7,-0.008,0.058,0.436,0.183,0.162,0.191
1,1,653.6,729.74,27.333,26.564,6.5,4.3,0.083,0.194,0.261,0.03,0.167,0.253
1,1,630.1800000000001,1319.83,27.476,26.867,5.7,3.2,-0.013,-0.297,-0.058,0.595,0.191,0.341
1,1,281.71,846.4300000000001,27.12,26.536,8.8,5.9,0.149,0.273,1.038,0.311,0.124,0.183
1,5,330.98,1340.31,27.564,25.682,48.8,112.3,-0.708,-0.708,0.142,0.104,0.022,0.01
1,1,662.28,705.83,27.11,26.597,7.0,5.3,0.049,0.492,0.155,0.194,0.156,0.204
1,1,159.19000000000005,777.01,27.163,26.599,7.6,4.9,0.138,-0.109,0.436,0.107,0.143,0.221
1,1,516.31,1268.05,99.999,99.999,0.0,3.1,0.0,-0.033,0.0,0.004,0.0,0.349
1,1,186.03999999999996,780.77,99.999,99.999,4.8,0.0,0.165,0.0,0.661,0.0,0.224,0.0
1,1,487.73,977.27,27.632,26.161,5.6,6.5,-0.023,-0.308,0.08,0.179,0.193,0.168
1,1,101.67999999999995,789.99,27.481,26.312,5.3,6.6,-0.204,-0.044,0.085,0.154,0.203,0.164
1,1,254.81,1406.58,27.651,26.104,5.2,7.8,-0.355,-0.22,0.192,0.08,0.207,0.14
1,1,374.89,1220.3600000000001,27.23,26.323,7.1,6.8,-0.36,-0.351,0.296,0.272,0.153,0.16
1,1,567.54,1273.58,99.999,99.999,4.9,0.0,0.098,0.0,0.095,0.0,0.22,0.0
1,1,633.35,799.47,99.999,99.999,7.5,0.0,0.2,0.0,0.591,0.0,0.146,0.0
1,1,350.74,902.88,27.347,26.319,6.9,6.9,-0.35,-0.379,0.4,0.163,0.157,0.157
1,1,106.29999999999995,763.27,99.999,99.999,0.0,4.2,0.0,0.342,0.0,1.185,0.0,0.257
1,1,409.48,1101.38,27.304,26.911,6.5,4.1,0.057,0.04,0.85,-0.125,0.166,0.263
1,1,632.76,820.74,27.197,26.378,7.0,6.6,0.036,0.024,0.555,0.067,0.156,0.165
1,1,600.56,939.8499999999999,27.192,26.248,7.6,6.1,0.204,0.202,0.62,0.311,0.143,0.178
1,1,585.67,976.8199999999999,27.079,26.971,8.8,3.4,-0.007,0.336,0.218,0.624,0.123,0.315
1,1,94.42999999999995,764.17,99.999,99.999,3.2,0.0,0.283,0.0,-0.261,0.0,0.344,0.0
1,1,81.95000000000005,1150.87,27.278,26.328,5.8,6.8,-0.536,-0.523,0.411,0.256,0.186,0.159
1,1,439.87,970.22,27.641,26.098,5.2,7.8,-0.438,-0.028,0.428,0.734,0.208,0.14
1,1,418.06,1062.73,99.999,99.999,3.5,0.0,0.021,0.0,0.696,0.0,0.312,0.0
1,1,646.65,740.64,99.999,99.999,3.4,0.0,0.066,0.0,0.338,0.0,0.323,0.0
1,1,451.08,709.18,99.999,99.999,4.5,0.0,-0.096,0.0,0.759,0.0,0.241,0.0
